task_complexity_score,brief_quality_score,scope_change_flag,sla_days,sla_breach,hours_spent,billable_hours,ai_usage_pct,ai_assisted,revisions,errors,rework_hours,outcome_score,revenue,cost,profit,rework_ratio,cost_ratio,efficiency,delivery_time,ai_complexity,error_rate,revisions_rate,profit_margin,profit_per_hour,revenue_per_hour,is_loss,sla_ratio,outcome_norm,rework_norm,quality_index,sla_ratio_norm,speed_index,client_Client_B,client_Client_C,client_Client_D,client_Client_E,client_Client_F,client_Client_G,client_Client_H,client_Client_I,client_Client_J,client_Client_K,client_Client_L,client_Client_M,client_Client_N,client_Client_O,client_Client_P,client_Client_Q,client_Client_R,client_Client_S,client_Client_T,client_Client_U,client_Client_V,client_Client_W,client_Client_X,client_Client_Y,client_Client_Z,client_Client_[,client_Client_\,client_tier_low,client_tier_mid,team_design,team_media,team_seo,task_type_article,task_type_design,task_type_development,task_type_release,task_type_report,task_type_ticket,seniority_mid,seniority_senior,deadline_pressure_low,deadline_pressure_medium,pricing_model_hourly,pricing_model_value_based,task_status_blocked,task_status_delivered,task_status_draft,task_status_in_progress,task_status_review,workflow_stage_client_review,workflow_stage_execution,workflow_stage_finalized,workflow_stage_qa,legacy_ai_flag_true,legacy_ai_flag_unknown,content_version_v1,content_version_v2,content_version_v3,content_version_v4,ai_group_15-30%,ai_group_30-50%,ai_group_50-75%,ai_group_75-100%
4,5.0,1,3.0,1,13.06,12.12,0.55,1,3,2,1.02,64.56,1193.69,806.0,387.69000000000005,0.0781010719754977,0.675217183690908,0.9280245022970902,4,2.2,0.15313935681470137,0.22970903522205205,0.324782816309092,29.68529862174579,91.40045941807044,0,1.3333333333333333,0.6105494505494505,0.00017947091089810845,0.6103699796385524,0.2424242424242424,0.7575757575757576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
1,5.0,0,2.0,1,14.48,9.49,0.22,1,3,0,0.83,77.83,851.57,1050.69,-199.12,0.05732044198895027,1.2338269314325305,0.6553867403314917,7,0.22,0.0,0.20718232044198895,-0.2338269314325305,-13.751381215469614,58.81008287292818,1,3.5,0.7563736263736264,0.0001317184473481554,0.7562419079262782,0.6363636363636364,0.36363636363636365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
2,3.0,1,10.0,0,10.91,5.06,0.0,0,2,1,2.03,71.97,417.17,644.22,-227.05,0.18606782768102656,1.5442625308627178,0.4637946837763519,5,0.14,0.09165902841429881,0.18331805682859761,-0.5442625308627178,-20.811182401466546,38.237396883593036,1,0.5,0.6919780219780219,0.000427571116222612,0.6915504508617993,0.09090909090909091,0.9090909090909091,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
3,5.0,0,10.0,0,9.87,7.92,0.34,1,4,2,2.5,57.44,1009.7,585.75,423.9500000000001,0.25329280648429586,0.5801228087550757,0.8024316109422494,10,1.02,0.2026342451874367,0.4052684903748734,0.41987719124492434,42.953394123606905,102.29989868287741,0,1.0,0.5323076923076923,0.0005820495103823471,0.5317256427973099,0.18181818181818182,0.8181818181818181,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
2,4.0,0,3.0,1,9.99,7.15,0.0,0,1,0,0.0,87.75,909.0,857.62,51.38,0.0,0.9434763476347635,0.7157157157157157,4,0.16,0.0,0.10010010010010009,0.05652365236523653,5.143143143143143,90.990990990991,0,1.3333333333333333,0.8653846153846154,0.0,0.8653846153846154,0.2424242424242424,0.7575757575757576,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3,1.0,0,3.0,0,11.25,7.22,0.37,1,7,2,0.84,60.58,701.37,353.97,347.4,0.07466666666666666,0.5046836904914668,0.6417777777777778,8,1.1099999999999999,0.17777777777777778,0.6222222222222222,0.4953163095085333,30.88,62.344,0,2.6666666666666665,0.5668131868131868,0.00017157888286854978,0.5666416079303183,0.4848484848484848,0.5151515151515151,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
4,4.0,0,3.0,1,4.92,4.85,0.48,1,3,1,3.35,69.57,410.65,383.44,27.20999999999998,0.6808943089430894,0.9337391939607939,0.9857723577235772,9,1.92,0.2032520325203252,0.6097560975609756,0.06626080603920609,5.530487804878045,83.46544715447155,0,3.0,0.6656043956043955,0.0015646484582143997,0.6640397471461812,0.5454545454545454,0.4545454545454546,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
1,4.0,0,5.0,0,3.94,1.83,0.23,1,3,0,0.64,86.99,231.7,311.27,-79.57,0.16243654822335027,1.343418213206733,0.46446700507614214,8,0.23,0.0,0.7614213197969544,-0.3434182132067328,-20.195431472081218,58.80710659898477,1,1.6,0.8570329670329669,0.00037326805555159496,0.8566596989774153,0.29090909090909095,0.709090909090909,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
2,2.0,0,5.0,1,9.22,4.09,0.73,1,3,1,2.95,75.78,1336.37,404.27,932.1,0.3199566160520607,0.3025135254457972,0.44360086767895873,7,1.46,0.10845986984815617,0.32537960954446854,0.6974864745542029,101.09544468546638,144.94251626898046,0,1.4,0.7338461538461538,0.00073523837609751,0.7331109154700564,0.2545454545454545,0.7454545454545455,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
4,5.0,0,3.0,1,23.21,11.45,0.4,1,0,0,2.99,80.66,1949.64,2143.79,-194.14999999999984,0.12882378285221888,1.0995824870232453,0.4933218440327445,6,1.6,0.0,0.0,-0.09958248702324522,-8.3649289099526,84.0,1,2.0,0.7874725274725274,0.00029602822431273694,0.7871764992482146,0.36363636363636365,0.6363636363636364,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
3,4.0,0,5.0,0,6.85,3.75,0.0,0,3,0,1.29,76.11,1169.79,525.66,644.13,0.18832116788321168,0.4493627061267407,0.5474452554744526,7,0.24,0.0,0.43795620437956206,0.5506372938732593,94.03357664233577,170.77226277372264,0,1.4,0.7374725274725275,0.0004327491375790457,0.7370397783349484,0.2545454545454545,0.7454545454545455,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
3,2.0,1,5.0,0,13.05,11.95,0.34,1,4,0,7.56,69.4,1013.49,746.18,267.31000000000006,0.5793103448275861,0.7362480142872647,0.9157088122605362,6,1.02,0.0,0.3065134099616858,0.2637519857127353,20.483524904214562,77.66206896551724,0,1.2,0.6637362637362638,0.0013312154705318517,0.662405048265732,0.21818181818181817,0.7818181818181819,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
4,3.0,0,3.0,0,18.96,17.77,0.44,1,5,0,0.48,71.84,2213.5,1075.88,1137.62,0.02531645569620253,0.48605376101197206,0.9372362869198312,3,1.76,0.0,0.26371308016877637,0.5139462389880279,60.001054852320664,116.74578059071729,0,1.0,0.6905494505494506,5.8175480176949524e-05,0.6904912750692737,0.18181818181818182,0.8181818181818181,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
4,2.0,0,3.0,0,13.5,10.61,0.39,1,3,3,3.68,53.18,1339.09,781.67,557.42,0.2725925925925926,0.5837322360707645,0.7859259259259259,2,1.56,0.2222222222222222,0.2222222222222222,0.41626776392923553,41.29037037037037,99.19185185185185,0,0.6666666666666666,0.4854945054945055,0.0006263990961867692,0.48486810639831873,0.1212121212121212,0.8787878787878788,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2,4.0,0,5.0,1,16.21,12.43,0.33,1,0,0,2.77,62.06,1740.49,1077.63,662.8599999999999,0.17088217149907464,0.6191532269648203,0.7668106107341147,9,0.66,0.0,0.0,0.38084677303517966,40.89204194941394,107.37137569401604,0,1.8,0.583076923076923,0.000392675519035221,0.5826842475578878,0.32727272727272727,0.6727272727272727,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False
5,2.0,0,10.0,0,9.19,8.42,0.49,1,4,1,6.51,44.37,675.09,635.76,39.33000000000004,0.7083786724700761,0.9417411011865084,0.9162132752992383,7,2.45,0.1088139281828074,0.4352557127312296,0.05825889881349159,4.27965179542982,73.45919477693145,0,0.7,0.38868131868131867,0.001627805642013241,0.3870535130393054,0.12727272727272726,0.8727272727272728,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False
3,5.0,0,2.0,1,4.02,4.02,0.27,1,3,2,0.75,62.63,409.55,203.62,205.93,0.1865671641791045,0.49717983152240264,1.0,7,0.81,0.49751243781094534,0.746268656716418,0.5028201684775974,51.226368159203986,101.87810945273633,0,3.5,0.5893406593406594,0.00042871855727416163,0.5889119407833853,0.6363636363636364,0.36363636363636365,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
4,4.0,0,7.0,0,2.47,1.73,0.41,1,1,0,1.17,92.86,786.96,195.08,591.88,0.4736842105263157,0.24789061705804616,0.7004048582995951,5,1.64,0.0,0.4048582995951417,0.7521093829419538,239.62753036437246,318.6072874493927,0,0.7142857142857143,0.9215384615384615,0.0010884938527845028,0.920449967685677,0.12987012987012989,0.8701298701298701,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False
1,5.0,0,5.0,0,9.27,9.27,0.32,1,2,2,0.58,61.2,1119.95,579.31,540.6400000000001,0.06256742179072276,0.5172641635787312,1.0,2,0.32,0.21574973031283712,0.21574973031283712,0.4827358364212689,58.32146709816614,120.81445523193096,0,0.4,0.5736263736263737,0.00014377564734130676,0.5734825979790323,0.07272727272727274,0.9272727272727272,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
5,2.0,0,5.0,0,11.79,7.94,0.22,1,4,5,7.62,69.4,1792.83,937.07,855.7599999999999,0.6463104325699746,0.5226764389261671,0.6734520780322308,2,1.1,0.42408821034775235,0.3392705682782019,0.47732356107383295,72.5835453774385,152.06361323155215,0,0.4,0.6637362637362638,0.001485177080446144,0.6622510866558177,0.07272727272727274,0.9272727272727272,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False
3,5.0,0,2.0,1,9.03,6.65,0.37,1,1,2,2.84,90.87,1284.61,368.07,916.54,0.31450719822812845,0.28652275787982345,0.7364341085271319,8,1.1099999999999999,0.221483942414175,0.1107419712070875,0.7134772421201766,101.49944629014396,142.26024363233665,0,4.0,0.8996703296703297,0.0007227159874031227,0.8989476136829265,0.7272727272727273,0.2727272727272727,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2,2.0,0,5.0,1,8.7,3.38,0.34,1,0,0,1.94,82.63,278.05,648.43,-370.38,0.22298850574712645,2.3320625786729003,0.3885057471264368,6,0.68,0.0,0.0,-1.3320625786729006,-42.57241379310345,31.959770114942533,1,1.2,0.809120879120879,0.0005124123041332922,0.8086084668167457,0.21818181818181817,0.7818181818181819,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
4,4.0,0,5.0,1,11.22,7.36,0.52,1,6,1,1.82,74.11,666.65,532.58,134.06999999999994,0.1622103386809269,0.7988899722493064,0.6559714795008913,6,2.08,0.08912655971479501,0.53475935828877,0.20111002775069367,11.94919786096256,59.41622103386809,0,1.2,0.7154945054945054,0.00037274824152592703,0.7151217572529796,0.21818181818181817,0.7818181818181819,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
3,2.0,0,2.0,1,11.63,7.77,0.46,1,3,2,2.77,57.07,1494.1,1028.83,465.27,0.23817712811693895,0.6885951408874907,0.6680997420464315,8,1.3800000000000001,0.17196904557179707,0.2579535683576956,0.3114048591125092,40.00601891659501,128.469475494411,0,4.0,0.5282417582417582,0.0005473147174171051,0.5276944435243411,0.7272727272727273,0.2727272727272727,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2,3.0,0,3.0,0,10.85,9.44,0.19,1,3,2,1.81,81.82,776.34,829.94,-53.60000000000002,0.16682027649769587,1.0690419146250354,0.8700460829493087,3,0.38,0.18433179723502305,0.2764976958525346,-0.06904191462503545,-4.94009216589862,71.5520737327189,1,1.0,0.8002197802197801,0.00038334156269594533,0.7998364386570842,0.18181818181818182,0.8181818181818181,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
4,2.0,0,7.0,1,20.84,20.41,0.17,1,1,1,3.82,67.11,1945.81,1098.55,847.26,0.18330134357005756,0.5645720805217365,0.9793666026871402,8,0.68,0.04798464491362764,0.04798464491362764,0.43542791947826354,40.65547024952016,93.3690019193858,0,1.1428571428571428,0.6385714285714286,0.0004212139253310899,0.6381502146460974,0.20779220779220778,0.7922077922077922,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False
3,3.0,0,2.0,0,43.89,29.21,0.29,1,2,2,2.0,77.54,1269.44,2000.13,-730.69,0.0455684666210982,1.57560026468364,0.6655274550011392,7,0.8699999999999999,0.0455684666210982,0.0455684666210982,-0.57560026468364,-16.648211437685124,28.92321713374345,1,3.5,0.7531868131868132,0.00010471321335108254,0.7530820999734622,0.6363636363636364,0.36363636363636365,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,5.0,0,7.0,0,5.89,3.5,0.59,1,1,0,0.0,75.08,1035.16,319.91,715.25,0.0,0.3090440125198037,0.5942275042444822,9,0.59,0.0,0.16977928692699493,0.6909559874801963,121.43463497453311,175.74872665534807,0,1.2857142857142858,0.7261538461538461,0.0,0.7261538461538461,0.2337662337662338,0.7662337662337662,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
3,5.0,0,2.0,1,4.62,3.85,0.39,1,8,1,3.23,80.16,1242.45,295.56,946.89,0.6991341991341992,0.2378848243390076,0.8333333333333334,7,1.17,0.21645021645021645,1.7316017316017316,0.7621151756609924,204.95454545454544,268.92857142857144,0,3.5,0.7819780219780219,0.0016065624758389838,0.7803714595021829,0.6363636363636364,0.36363636363636365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
2,5.0,1,3.0,0,17.39,14.92,0.56,1,2,0,1.85,75.16,1433.21,1493.38,-60.17000000000007,0.10638297872340426,1.0419826822307967,0.8579643473260494,5,1.12,0.0,0.11500862564692352,-0.04198268223079665,-3.460034502587698,82.41575618171363,1,1.6666666666666667,0.727032967032967,0.0002444607943605858,0.7267885062386065,0.30303030303030304,0.696969696969697,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
3,4.0,1,5.0,0,11.32,4.22,0.27,1,1,2,1.44,70.68,435.15,648.92,-213.77,0.127208480565371,1.491255888773986,0.37279151943462896,6,0.81,0.17667844522968199,0.08833922261484099,-0.491255888773986,-18.88427561837456,38.44081272084805,1,1.2,0.6778021978021979,0.0002923163703590891,0.6775098814318388,0.21818181818181817,0.7818181818181819,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
2,1.0,0,5.0,0,6.45,5.5,0.0,0,2,1,0.0,62.44,4186.59,442.02,3744.57,0.0,0.10557995886867354,0.8527131782945736,6,0.2,0.15503875968992248,0.31007751937984496,0.8944200411313264,580.553488372093,649.0837209302325,0,1.2,0.5872527472527472,0.0,0.5872527472527472,0.21818181818181817,0.7818181818181819,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
1,5.0,0,7.0,0,7.52,6.51,0.0,0,2,0,1.18,69.4,604.44,512.64,91.80000000000008,0.15691489361702127,0.8481238832638475,0.8656914893617021,9,0.01,0.0,0.26595744680851063,0.1518761167361526,12.20744680851065,80.3776595744681,0,1.2857142857142858,0.6637362637362638,0.00036057967168186397,0.6633756840645819,0.2337662337662338,0.7662337662337662,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
3,5.0,0,3.0,1,7.73,4.42,0.26,1,1,0,0.94,80.16,1136.08,648.25,487.8299999999999,0.12160413971539455,0.5706024223646222,0.5717981888745148,5,0.78,0.0,0.129366106080207,0.4293975776353778,63.10866752910736,146.97024579560153,0,1.6666666666666667,0.7819780219780219,0.00027943797916819347,0.7816985839988537,0.30303030303030304,0.696969696969697,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2,5.0,0,7.0,0,8.77,5.13,0.39,1,2,1,1.79,75.28,522.51,400.57,121.94,0.20410490307867732,0.7666264760483052,0.5849486887115165,7,0.78,0.11402508551881414,0.22805017103762829,0.2333735239516947,13.904218928164196,59.57924743443558,0,1.0,0.7283516483516483,0.000469019079351336,0.727882629272297,0.18181818181818182,0.8181818181818181,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
3,3.0,1,7.0,0,9.49,6.49,0.29,1,1,0,4.83,87.18,1410.48,887.31,523.1700000000001,0.5089567966280295,0.6290837161817253,0.6838777660695469,6,0.8699999999999999,0.0,0.1053740779768177,0.3709162838182747,55.12855637513172,148.62802950474185,0,0.8571428571428571,0.8591208791208792,0.0011695478383097276,0.8579513312825695,0.15584415584415584,0.8441558441558441,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
2,5.0,0,5.0,1,9.94,5.66,0.5,1,2,1,1.91,68.23,602.23,874.34,-272.11,0.1921529175050302,1.45183733789416,0.5694164989939638,7,1.0,0.1006036217303823,0.2012072434607646,-0.45183733789416003,-27.37525150905433,60.58651911468813,1,1.4,0.6508791208791209,0.0004415542356086476,0.6504375666435123,0.2545454545454545,0.7454545454545455,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
2,3.0,0,3.0,1,11.66,6.74,0.28,1,2,2,2.49,54.59,824.59,713.89,110.70000000000005,0.21355060034305318,0.8657514643641082,0.5780445969125214,4,0.56,0.17152658662092624,0.17152658662092624,0.1342485356358918,9.49399656946827,70.71955403087479,0,1.3333333333333333,0.500989010989011,0.0004907246443228019,0.5004982863446883,0.2424242424242424,0.7575757575757576,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
4,2.0,1,3.0,0,12.3,10.59,0.86,1,3,1,6.7,63.23,917.07,909.1,7.970000000000027,0.5447154471544715,0.9913092784629308,0.8609756097560975,5,3.44,0.08130081300813008,0.24390243902439024,0.008690721537069174,0.647967479674799,74.55853658536586,0,1.6666666666666667,0.595934065934066,0.0012517187665715196,0.5946823471674945,0.30303030303030304,0.696969696969697,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2,2.0,0,7.0,0,7.85,5.84,0.35,1,6,1,0.0,75.65,846.28,541.95,304.3299999999999,0.0,0.640390887176821,0.7439490445859873,6,0.7,0.12738853503184713,0.7643312101910829,0.35960911282317903,38.76815286624203,107.80636942675159,0,0.8571428571428571,0.7324175824175825,0.0,0.7324175824175825,0.15584415584415584,0.8441558441558441,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3,4.0,0,3.0,0,6.72,4.43,0.21,1,0,1,1.34,65.83,456.08,179.44,276.64,0.19940476190476192,0.39343974741273463,0.6592261904761905,6,0.63,0.1488095238095238,0.0,0.6065602525872654,41.166666666666664,67.86904761904762,0,2.0,0.6245054945054945,0.00045821847704850273,0.624047276028446,0.36363636363636365,0.6363636363636364,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
2,4.0,0,2.0,1,16.68,13.21,0.13,1,1,0,1.17,73.8,1271.42,1034.33,237.09000000000012,0.07014388489208633,0.8135234619559232,0.7919664268585133,8,0.26,0.0,0.05995203836930456,0.1864765380440768,14.214028776978424,76.22422062350121,0,4.0,0.7120879120879121,0.000161185840310415,0.7119267262476017,0.7272727272727273,0.2727272727272727,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,3.0,0,3.0,1,0.08,8.16,0.46,1,4,0,1.47,91.98,1025.73,419.48,606.25,18.375,0.4089575229348854,102.0,4,1.3800000000000001,0.0,50.0,0.5910424770651146,7578.125,12821.625,0,1.3333333333333333,0.9118681318681319,0.04222449070593218,0.8696436411621997,0.2424242424242424,0.7575757575757576,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
